brand,username,created_at,text,MBTI
Gucci,sstacie_,2024-08-31 00:44:51+00:00,"@gucci @Billkin_Ent #Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI https://t.co/P5VirV412p",INTP
Gucci,ABixx42,2024-08-30 23:12:16+00:00,@gucci @sccardd @Billkin_Ent หล่อสุดๆ,INTP
Gucci,mua_nibedita,2024-08-30 21:01:29+00:00,"@gucci @Billkin_Ent Oh wow, That menswear collection is 🔥. The styling is impeccable. Can't wait to see more!",ENFP
Gucci,TommyChapm89958,2024-08-30 20:49:09+00:00,@gucci @Billkin_Ent The temperature is dropping rapidly; I need to grab my jacket.,INTP
Gucci,NaniLlugdar,2024-08-30 19:35:10+00:00,"@heyyou2550 @gucci @Billkin_Ent Yes, I think so too",INTP
Gucci,NaniLlugdar,2024-08-30 19:31:18+00:00,@2shosjunm5 @gucci @Billkin_Ent Handsome,INFP
Gucci,swearthegod_,2024-08-30 18:52:55+00:00,@gucci @Billkin_Ent อมกกกกกกกกกก,INTP
Gucci,PorJutima,2024-08-30 16:08:21+00:00,@gucci @Billkin_Ent So handsome,INFP
Gucci,looknummm,2024-08-30 15:39:03+00:00,"@gucci @Billkin_Ent Looks so gooooooooood :)
#EsquireXBillkin #bbillkin
#BILLKINBAGUCCI",INTJ
Gucci,sstacie_,2024-08-30 15:11:37+00:00,@gucci @Billkin_Ent Billkin good👍🏻,INFP
Gucci,KangDan10129,2024-08-30 14:43:42+00:00,"@gucci @Billkin_Ent Looks so classy
#EsquireXBillkin #Gucci
@gucci
#Bbillkin
@Billkin_Ent
#BILLKINBAGUCCI",INTJ
Gucci,lalalalesley_,2024-08-30 14:13:15+00:00,@gucci @Billkin_Ent Super handsome,INTJ
Gucci,shamsrisha,2024-08-30 14:10:15+00:00,"@gucci @Billkin_Ent billkin looks amazing in gucci ✨️

#EsquireThailand 
#EsquireXBillkin  
#BILLKINBAGUCCI https://t.co/fUPn9B5XC4",INFJ
Gucci,TonVuong8460,2024-08-30 14:02:09+00:00,"@gucci @Billkin_Ent Wetlands filter pollutants and purify water, maintaining freshwater ecosystems and supporting biodiversity.",INTP
Gucci,Saadseyma17,2024-08-30 13:53:33+00:00,@gucci @Billkin_Ent Hey GUCCI Your lipsticks are really sucks. Easily broken from.the bottom. Be quickly apart of the applicator. Find a solution about that!!!!,INFP
Gucci,ibkppu,2024-08-30 13:17:40+00:00,"@gucci @Billkin_Ent Billkin x Gucci is a perfect match!❤️

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",ENTP
Gucci,hopkins_di92517,2024-08-30 12:55:37+00:00,"@gucci @Billkin_Ent Your comment is appreciated, insightful.",INTP
Gucci,BesideBK777,2024-08-30 12:35:18+00:00,"@michiko2528 @gucci @Billkin_Ent ท่านหล่อมากกกก

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,billkon77702,2024-08-30 12:30:57+00:00,"@gucci @Billkin_Ent ท่านก็คือท่าน  

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,musek1n,2024-08-30 12:21:41+00:00,"@gucci @Billkin_Ent Man at his best with Gucci ❤️‍🔥🙌

#Bbillkin
#Gucci #GucciFW24
#EsquireThailand",INFP
Gucci,mamam_85,2024-08-30 11:14:36+00:00,@gucci @Billkin_Ent หล่อจริงอะไรจริง,INTP
Gucci,YaninLuvBKPP,2024-08-30 11:12:48+00:00,@gucci @Billkin_Ent He so good🫶🏻💕,INFP
Gucci,SkMobile919014,2024-08-30 10:48:00+00:00,"@gucci @Billkin_Ent Handsome Gucci boy❤️

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI https://t.co/YYqOnmVsQJ",INFP
Gucci,By_yanisa,2024-08-30 10:47:26+00:00,@gucci @Billkin_Ent พี่กิ้นหล่อมากครับ,INTP
Gucci,OTPHAPPYENDING,2024-08-30 10:42:03+00:00,"@gucci @Billkin_Ent 😍😍

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,moayore,2024-08-30 10:10:05+00:00,"@gucci @Billkin_Ent Billkin🧡Gucci

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,AnnMoncha,2024-08-30 10:10:02+00:00,@gucci @Billkin_Ent Hot boy 🔥❤️,INFP
Gucci,kanomiiie,2024-08-30 09:54:01+00:00,"@gucci @Billkin_Ent Billkin always looks great in Gucci outfits 😍 

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",ENTP
Gucci,Momlovebas,2024-08-30 09:50:41+00:00,"@gucci @Billkin_Ent Billkin🫶🏻 #EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,billtybooboo,2024-08-30 09:32:35+00:00,"@gucci @Billkin_Ent หล่อมากกกกก🧡❤️
#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,Mail_4_U,2024-08-30 09:28:43+00:00,"@gucci @Billkin_Ent หล่อมากกกก
#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,ddxwy_713,2024-08-30 09:16:45+00:00,"@gucci สุดหล่อของแมะแมะ 

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/pqU1pmXrqA",INTP
Gucci,xigua103,2024-08-30 09:15:22+00:00,@gucci @Billkin_Ent 😎🐶,INTP
Gucci,defdaniong,2024-08-30 09:06:20+00:00,@gucci @Billkin_Ent 😍😊,INTP
Gucci,bkpt_nongtae,2024-08-30 08:42:23+00:00,"@gucci @Billkin_Ent Veryy cool❤️
#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/uWqlKGHJmb",INTP
Gucci,Buenos2023,2024-08-30 08:35:37+00:00,@gucci @Billkin_Ent Love him,INFP
Gucci,jajaja3337,2024-08-30 08:33:18+00:00,"@gucci @Billkin_Ent Love billkin &amp; Gucci ♥️💚 

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INFP
Gucci,oooounoki,2024-08-30 08:24:31+00:00,@gucci @Billkin_Ent 🖤🖤 https://t.co/1XleZPJAu7,INTP
Gucci,Tigerpamm,2024-08-30 08:20:55+00:00,@gucci @Billkin_Ent หล่อมากหนุ่มGucci,INTP
Gucci,Dontok9,2024-08-30 08:20:28+00:00,"@gucci @Billkin_Ent Perfect match ever ❤️✨️

#EsquireXBillkin #GucciFW24
#Gucci #bbillkin 
@gucci @Billkin_Ent",ENTP
Gucci,kungkungkin,2024-08-30 08:19:39+00:00,"@gucci @Billkin_Ent loveeee all the details ♥️ 

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/DGNfJkMgW0",INTJ
Gucci,hedy0111,2024-08-30 07:59:02+00:00,"@gucci @Billkin_Ent Billkin and Gucci create fashion masterpieces

#EsquireXBillkin 
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,cutieBae_s,2024-08-30 07:56:59+00:00,"@gucci @Billkin_Ent ❤️❤️❤️❤️

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,Users9687,2024-08-30 07:50:31+00:00,@gucci @Billkin_Ent So breathtaking 😍..,INTP
Gucci,PamPlaygirl,2024-08-30 07:48:16+00:00,@gucci @nongderrr @Billkin_Ent สุดหล่ออ 😍😍,INTP
Gucci,APook99,2024-08-30 07:45:31+00:00,"@gucci @Billkin_Ent BILLKIN, you're so handsome.",INFP
Gucci,Bael_taas,2024-08-30 07:45:15+00:00,"@gucci @Billkin_Ent Amazing 🤩 

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INFP
Gucci,MindMint_14,2024-08-30 07:39:14+00:00,"@gucci @Billkin_Ent So good 
#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INFP
Gucci,auipb77,2024-08-30 07:37:44+00:00,"@gucci @Billkin_Ent Billkin looks exceptional in every Gucci design.

#Bbillkin #บิวกิ้น
#EsquireXBillkin 
#GucciFW24 #Gucci 
#BILLKINBAGUCCI",INTP
Gucci,kjnpbb,2024-08-30 07:37:30+00:00,"@gucci @Billkin_Ent So very handsome

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INFP
Gucci,qiulllyi,2024-08-30 07:37:01+00:00,"@gucci @Billkin_Ent very very nice cover
#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI https://t.co/0PqSHww4t5",INTP
Gucci,daisywithbkpp,2024-08-30 07:35:48+00:00,@gucci @nongderrr @Billkin_Ent Scream for Billkin&amp;Gucci https://t.co/lq4Jac7PqZ,INFP
Gucci,Cathywq310,2024-08-30 07:35:17+00:00,@gucci @Billkin_Ent Billkin 🧡🧡🧡,INTP
Gucci,NiNut_BKPP,2024-08-30 07:35:15+00:00,@gucci @Billkin_Ent หล่อมาากกกกกกกกกก,INTP
Gucci,slp_bill,2024-08-30 07:32:12+00:00,"@gucci @Billkin_Ent Billkin in Gucci look is perfect. 🤩❤️

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/Jem14ZYKYL",INTJ
Gucci,widiyawati307,2024-08-30 07:31:33+00:00,@gucci @Billkin_Ent So stylish! Love these looks! 😊,ENFP
Gucci,coffeeDD7,2024-08-30 07:29:51+00:00,"@gucci @Billkin_Ent Wow!! So handsom👍
#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTJ
Gucci,Pun_554,2024-08-30 07:28:38+00:00,"@gucci @Billkin_Ent หล่อมาก✨✨✨

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,Moon_bekin,2024-08-30 07:28:08+00:00,"@gucci @Billkin_Ent Your highness 🫅🏻

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,6S0LQkT9Qa2pitb,2024-08-30 07:27:21+00:00,"@gucci @Billkin_Ent Billkin looks stunning in every Gucci outfit 
#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTJ
Gucci,nknk00888,2024-08-30 07:26:45+00:00,"@gucci @Billkin_Ent looks great 😍
#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/qzvIlB6W5H",ENTP
Gucci,M_S3838,2024-08-30 07:26:38+00:00,"@gucci @Billkin_Ent Billkin with gucci so stunning

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,Pidda2541,2024-08-30 07:25:32+00:00,"@gucci @Billkin_Ent He looks so stunning ✨❤️

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTJ
Gucci,L7379630182997,2024-08-30 07:21:44+00:00,"@gucci @Billkin_Ent Billkin shines in every Gucci ensemble

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,Beplease2506,2024-08-30 07:21:33+00:00,"@gucci @Billkin_Ent หล่อมากกด

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/b2JJhLlWJ6",INTP
Gucci,Harttbeat,2024-08-30 07:21:28+00:00,"@gucci @Billkin_Ent Handsome boyyyyyy❤️🫠

#EsquireXBillkin #บิวกิ้น #Bbillkin 
#GucciFW24 #GUCCISS25XBILLKIN",INFP
Gucci,heyyou2550,2024-08-30 07:20:43+00:00,@gucci @Billkin_Ent charming boy 😍#Bbillkin #Gucci #EsquireXBillkin #BILLKINBAGUCCI,INFP
Gucci,runaiii,2024-08-30 07:18:24+00:00,"@gucci @Billkin_Ent 🫶🏻🧡💚
#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,frjunebk__,2024-08-30 07:18:13+00:00,"@gucci that's why Billkin suitable for BA of gucci ❤️

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,lovmarkson,2024-08-30 07:16:37+00:00,"@gucci @Billkin_Ent 🧡🧡🧡

#EsquireXBillkin #Gucci
@gucci
#Bbillkin
@Billkin_Ent
#BILLKINBAGUCCI",INTP
Gucci,Ggalove1,2024-08-30 07:16:32+00:00,"@gucci @Billkin_Ent Billkin Gucci Boy 

Good So exciting boy 

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INFP
Gucci,bkppbkpp1,2024-08-30 07:16:27+00:00,"@gucci @Billkin_Ent GORGEOUS BK 💥
#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INFP
Gucci,aabbppinlove,2024-08-30 07:15:10+00:00,"@gucci @Billkin_Ent BILLKIN SO HANDSOME!!!!!!!!!
#EsquireXBillkin #Gucci
@gucci
#Bbillkin
@Billkin_Ent
#BILLKINBAGUCCI",INFP
Gucci,BK38148124,2024-08-30 07:13:40+00:00,@gucci @Billkin_Ent billkin😻😻😻,INTP
Gucci,99myMark,2024-08-30 07:12:58+00:00,"@gucci Perfectly blended with coolness and cheerfulness of Billkin

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTP
Gucci,CJ06020247,2024-08-30 07:12:36+00:00,"@gucci @Billkin_Ent ❤️
#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,dodeejuk,2024-08-30 07:11:37+00:00,"@gucci @Billkin_Ent Billkin♨️
#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,GgGg805,2024-08-30 07:11:22+00:00,"@gucci @Billkin_Ent So handsome and  amazing 

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INFP
Gucci,michiko2528,2024-08-30 07:11:19+00:00,"@gucci @Billkin_Ent ท่านหล่อมากกกก

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/V0PludENd2",INTP
Gucci,mellowbukin,2024-08-30 07:10:41+00:00,"@gucci ♥️

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,nongdb,2024-08-30 07:09:12+00:00,"@gucci @Billkin_Ent Billkin X Gucci so charming 

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/0bSPd1Q4kF",INFP
Gucci,AliciaLowKM,2024-08-30 07:08:54+00:00,"@gucci @Billkin_Ent 👏👏👏👏👏👏👏

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI",INTP
Gucci,2ofyoumyfavibe_,2024-08-30 07:07:01+00:00,@gucci @Billkin_Ent he's so stunning mannnn,INTP
Gucci,kae_katie,2024-08-30 07:04:51+00:00,@gucci @Billkin_Ent Wow❤️❤️,INTJ
Gucci,chulerbkin,2024-08-30 07:03:09+00:00,"@gucci @Billkin_Ent Billkin looks effortlessly chic in every Gucci piece⭐️🙌🏻🙌🏻

#Bbillkin #Gucci 
#EsquireXBillkin
#BILLKINBAGUCCI https://t.co/lpZ0rorTu0",INTJ
Gucci,toldyoutobemy,2024-08-30 07:02:01+00:00,"@gucci @Billkin_Ent Stunning✨
Why he soooo handsome🫶🏻
#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTJ
Gucci,bkpp_famous,2024-08-30 07:00:17+00:00,"@gucci @Billkin_Ent OMG!! 🥰🥰

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI",INTJ
Gucci,kinkin131456,2024-08-30 06:59:51+00:00,@gucci @Billkin_Ent billkin https://t.co/loXZya1oEq,INTP
Gucci,38pixels,2024-08-30 06:59:24+00:00,@gucci @Billkin_Ent So cool ! Billkin 🧡,INTP
Gucci,aeyniiie,2024-08-30 06:59:15+00:00,"@gucci @Billkin_Ent #EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/e33LZTnKdc",INTP
Gucci,rainnyarr,2024-08-30 06:58:53+00:00,"@gucci @Billkin_Ent ❤️❤️❤️

#Bbillkin #Gucci 
#EsquireXBillkin",INTP
Gucci,besideBbill,2024-08-30 06:58:49+00:00,"@gucci @Billkin_Ent Billkin’s presence enhances every Gucci collection❤️‍🔥✨

#EsquireXBillkin
#Gucci @gucci 
#Bbillkin @Billkin_Ent 
#BILLKINBAGUCCI https://t.co/IsaoIn8qF7",INTP
Gucci,apinksehun43211,2024-08-30 06:58:32+00:00,@gucci @Billkin_Ent Wow,INTJ
Gucci,Tolyonly,2024-08-30 06:54:34+00:00,"@gucci @Billkin_Ent Perfect 🤩 
#Gucci #Bbillkin #EsquireThailand",INTJ
Gucci,WZLmP11,2024-08-30 06:52:15+00:00,"@gucci @Billkin_Ent Oh! I can’t take my eyes off you. ❤️
#EsquireXBillkin
#Gucci @gucci 
#Bbillkin #บิวกิ้น @Billkin_Ent 
#BILLKINBAGUCCI",INFJ
Gucci,melody_winter,2024-08-30 06:52:03+00:00,"@gucci @Billkin_Ent Stunning! I really love this fashion set!

#EsquireXBillkin
#Gucci
#Bbillkin
#BILLKINBAGUCCI",INFP
Gucci,luvbillbubuu,2024-08-30 06:49:55+00:00,"@gucci @Billkin_Ent Soooo cool 

#Bbillkin #Gucci 
#EsquireXBillkin",INTP
Gucci,LiuYi202127,2024-08-30 06:49:28+00:00,@gucci @Billkin_Ent Gucci’s fashion style and billkin natural charisma fit each other so well❤️,INTJ
Gucci,zhuqing37985793,2024-08-30 06:48:27+00:00,@gucci @Billkin_Ent 🥰🥰,INTP
Gucci,xue7star,2024-08-31 09:41:17+00:00,@gucci ❤️❤️🫶🏻,INTP
Gucci,chnxwi1072173,2024-08-31 08:27:50+00:00,@gucci My zhan!,INTP
Gucci,ZanPeach43539,2024-08-31 03:25:32+00:00,@gucci wow♥️,INTJ
Gucci,Calipso76996403,2024-08-31 02:54:27+00:00,@gucci XZ is so handsome,INFP
Gucci,SeanflyXiao,2024-08-31 02:51:12+00:00,@gucci Love you 🥰,INFP
Gucci,chloelee798,2024-08-31 02:30:20+00:00,@gucci 😍😍😚,INTP
Gucci,satomo3333,2024-08-30 21:04:21+00:00,@gucci 🥰,INTP
Gucci,liyizhe1111,2024-08-30 20:11:02+00:00,@gucci xiaozhan❤️❤️❤️,INTP
Gucci,shngyngyng3295,2024-08-30 20:00:48+00:00,@gucci 很有魅力😍,INTP
Gucci,kuichangyue,2024-08-30 17:26:29+00:00,@gucci ❤️❤️❤️💋💋💋,INTP
Gucci,akacukixiao,2024-08-30 17:02:19+00:00,@gucci Xiao zhan❤️,INTP
Gucci,minyn_609,2024-08-30 16:44:29+00:00,@gucci So perfect ♥️,INTJ
Gucci,OnlyForZhan,2024-08-30 15:02:42+00:00,@gucci Classy and elegant as ever  #XiaoZhan,INTP
Gucci,xiaozhan_moon,2024-08-30 14:34:03+00:00,@gucci So handsome 😍😍😍 #XiaoZhan,INFP
Gucci,hlk010328,2024-08-30 14:32:57+00:00,@gucci 肖战😍😍😍,INTP
Gucci,AgnesLow1,2024-08-30 14:24:12+00:00,@gucci Gorgeous #XiaoZhan . Xiao Zhan is an awesome Global Gucci ambassador. He can bring luxury and youthful vibe. https://t.co/nQV4pBQ86r,INFP
Gucci,AidaPat06686908,2024-08-30 13:28:12+00:00,@gucci Luar biasa Xiao Zhan ❤️,INTP
Gucci,nmxx_com,2024-08-30 13:25:04+00:00,@gucci 😙😙😙,INTP
Gucci,Nightwalking777,2024-08-30 12:36:10+00:00,@gucci 肖戰上身的超超季古馳,INTP
Gucci,PALLOMmp3,2024-08-30 11:59:32+00:00,@gucci #XiaoZhan looks amazing as always 🫶 https://t.co/OynKCRszbJ,INFJ
Gucci,zhytng1112820,2024-08-30 10:47:50+00:00,"@gucci 肖战🥰🥰

XIAO ZHAN ELLE MAGAZINE

#XiaoZhanxGucci
#XiaozhanxELLESep24",INTP
Gucci,MukieZhanzhan,2024-08-30 10:45:21+00:00,@Sutha1523108 😘😘😘,INTP
Gucci,JSR1215330,2024-08-30 10:18:51+00:00,"@gucci thanks so much #Gucci 
❤️✨

#XiaoZhan #肖战
#XiaoZhanxGucci https://t.co/zv3kHxTKxp",INFP
Gucci,Sutha1523108,2024-08-30 10:18:21+00:00,@MukieZhanzhan คิดถึงมี้มี้ น้าาา .. คิดถึงกันไปมา 😅🥰,INTP
Gucci,wwwxxx250394,2024-08-30 10:03:40+00:00,@gucci ❤️❤️,INTP
Gucci,shimplovexz,2024-08-30 09:52:34+00:00,@gucci He’s the best right?,INFP
Gucci,88FaJi,2024-08-30 09:20:38+00:00,@gucci He is so handsome.,INFP
Gucci,xuyen82109,2024-08-30 08:46:10+00:00,@gucci Love Xiaozhan ❤️❤️❤️,INFP
Gucci,Nan3Siu,2024-08-30 08:36:18+00:00,@gucci aesthetic #XiaoZhan in SS2025 Gucci,INTP
Gucci,Allforzhanzhan,2024-08-30 08:34:00+00:00,"@gucci ❤️❤️❤️
#XiaoZhan #XiaoZhanxGucci #GucciSS25 #ELLECHINA",INTP
Gucci,jennylives85,2024-08-30 08:26:43+00:00,@gucci XiaoZhan rocks these looks 👌 🔥 #XiaoZhan #XiaoZhanxGucci,INTJ
Gucci,MissBlue1005,2024-08-30 08:20:43+00:00,@gucci ❣️是可爱的小桃心,INTP
Gucci,kiaixz,2024-08-30 07:36:39+00:00,@gucci 🥰🥰代言人肖战好帅,INTP
Gucci,Cassiopeiakaka,2024-08-30 07:30:23+00:00,@gucci 肖战，闪闪发光的巨星！,INTP
Gucci,ryj49480806,2024-08-30 07:21:24+00:00,@gucci love xiaozhan,INFP
Gucci,shaylinii,2024-08-30 07:02:34+00:00,@gucci Pretty handsome,INFP
Gucci,daidai401814003,2024-08-30 06:22:56+00:00,@gucci 肖戰大帥哥,INTP
Gucci,daidai401814003,2024-08-30 06:22:32+00:00,@gucci 喜歡,INTP
Gucci,Lala96163yyy,2024-08-30 06:08:07+00:00,@gucci ❤️,INTP
Gucci,wngyng274025,2024-08-30 05:50:41+00:00,@gucci ☺️🥰🥰🥰,INTP
Gucci,dygjhg2796217,2024-08-30 05:49:07+00:00,@gucci 😍😍😍,INTP
Gucci,Catherine_qdd,2024-08-30 05:10:37+00:00,"@gucci Gucci global brand ambassador Xiao Zhan is really handsome and elegant.❤️❤️Xiao Zhan looks so sexy in super-season leather. 🌹🌹🌹I love Xiao Zhan so much😘😘Xiao Zhan is my superstar.🥰@xz_1991x
#XiaoZhan #Gucci
#GucciSS25",INFP
Gucci,BX28231314,2024-08-30 05:08:51+00:00,@gucci Love him,INFP
Gucci,jessie17121,2024-08-30 04:43:20+00:00,@gucci Xiao Zhan looks absolutely Gorgeous and Stunning 😍 #XiaoZhan #XiaoZhanxGucci,INFP
Gucci,Sunny_XZ1005,2024-08-30 04:40:46+00:00,@gucci Gucci global brand ambassador Xiao Zhan looks amazing as always in Gucci 😍,INTJ
Gucci,xiaoyibo17,2024-08-30 04:36:05+00:00,@gucci XiaoZhan for gucci ❤❤❤ https://t.co/UszjLA7XWy,INTP
Gucci,MichaelFra57680,2024-08-30 04:23:23+00:00,@gucci Does he go out of his way to help you or do favors for you?,INTP
Gucci,lovexzDAYTOY,2024-08-30 03:58:56+00:00,@gucci love Xiaozhan😍,INFP
Gucci,sg_wendi,2024-08-30 03:58:14+00:00,@gucci Cool as a cucumber #XiaoZhan in Gucci's spring-summer 2025 collection #GucciSS25 🥰,INTP
Gucci,acura2332,2024-08-30 03:49:02+00:00,"@gucci Global Brand Ambassador #XiaoZhan appeared on the cover of the September issue of ""ELLE World Fashion Garden"" wearing #GucciSS25  Series.
#XiaoZhanxGucci",INTJ
Gucci,xzgiegie,2024-08-30 03:48:46+00:00,@gucci handsome guy &lt;3,INFP
Gucci,Sofia12211105,2024-08-30 03:42:16+00:00,@gucci 肖战好帅,INTP
Gucci,acura2332,2024-08-30 03:41:14+00:00,"@gucci Global Brand Ambassador #XiaoZhan appeared on the cover of the September issue of ""ELLE World Fashion Garden"" wearing #GucciSS25  Series.#XiaoZhanxGucci",INTJ
Gucci,JazminMaite2,2024-08-30 03:24:11+00:00,@gucci Yo solamente pido unas fotos de zhan y Jin juntos porfavor cumplinos el sueño de todas,INTJ
Gucci,xztwit8,2024-08-30 03:02:19+00:00,"@gucci global brand ambassador Xiao Zhan looks so amazing in #Gucci by Creative Director Sabato  De Sarno.
#XiaoZhan",INTP
Gucci,Aimee03397154,2024-08-30 02:23:21+00:00,@gucci xiaozhan 😍 love u,INFP
Gucci,Monica6Wong,2024-08-30 02:00:31+00:00,@gucci Xiao Zhan is so handsome #XiaoZhan,INFP
Gucci,xz1005200359410,2024-08-30 01:43:35+00:00,@gucci Love Xiaozhan 🥰🥰🥰🥰🥰,INFP
Gucci,momo1543451,2024-08-30 01:39:00+00:00,@gucci 😍,INTP
Gucci,Smllm9,2024-08-30 00:55:41+00:00,"@gucci #XiaoZhan 
#XiaoZhanxGucci https://t.co/103tP9Vwkx",INTP
Gucci,mikaren306,2024-08-30 00:28:59+00:00,@gucci #XiaoZhan 😘 #XiaoZhanxGucci 😘 #GucciSS25 😘 #XiaozhanxELLESep24 😘#ELLECHINA https://t.co/AiHEndHEgn,INTP
Gucci,hiwixiofixi1,2024-08-30 00:14:46+00:00,@gucci Xiao Zhan❤️❤️❤️#GucciSS25,INTP
Gucci,Thupham127,2024-08-30 00:13:22+00:00,@gucci So amazing😍 #XiaoZhan is so handsome and stylish with @gucci https://t.co/Kldu8InPi0,INFP
Gucci,pondkungZz,2024-08-30 00:01:45+00:00,@gucci @nutchan17133363 ❤️‍🔥❤️‍🔥,INTP
Gucci,Sriwahy64732729,2024-08-29 23:55:20+00:00,@gucci Global brand ambassador #XiaoZhan  tampil di majalah ELLE mengenakan #GucciSS25  😍😍 https://t.co/GjKEVkcJHj,INTJ
Gucci,JianzhiJ,2024-08-29 23:30:30+00:00,@gucci 😘😘😘,INTP
Gucci,CPEeig7RoaQfrF8,2024-08-29 23:21:51+00:00,@gucci So handsome!😍🙌🏻❤️ https://t.co/uqPFiQQ5T6,INFP
Gucci,CPEeig7RoaQfrF8,2024-08-29 23:20:28+00:00,@gucci You can do anything you set your mind to，man.❤️🙌🏻 https://t.co/7KN5T4OIfJ,INTP
Gucci,CPEeig7RoaQfrF8,2024-08-29 23:19:11+00:00,@gucci King！Daddy!😍 https://t.co/L1ow59vBfz,INTP
Gucci,LizTatianaF,2024-08-29 23:15:58+00:00,@gucci OMG!!!! He's so handsome! 😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🫠🫠🫠,INFP
